anime_id,name,genre,type,episodes,rating
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79
6046,Tales of Vesperia: The First Strike,"Action, Adventure, Fantasy, Magic, Military",Movie,1,7.79
9000,Toaru Hikuushi e no Tsuioku,"Adventure, Military, Romance",Movie,1,7.79
10717,Towa no Quon 6: Towa no Quon,"Action, Super Power, Supernatural",Movie,1,7.79
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama, Fantasy, Romance, Shoujo",OVA,1,7.77
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",Movie,1,7.78
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,"Action, Mecha, Military, School, Super Power",OVA,1,7.78
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Others,1,7.78
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78
6637,Higashi no Eden Movie II: Paradise Lost,"Action, Comedy, Drama, Mystery, Romance, Thriller",Movie,1,7.78
255,Jungle wa Itsumo Hare nochi Guu Final,"Comedy, Slice of Life",OVA,7,7.78
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Others,1,7.78
1418,Lupin III: Episode 0 &quot;First Contact&quot;,"Action, Adventure, Comedy, Mystery, Shounen",Others,1,7.78
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78
10389,Momo e no Tegami,"Drama, Supernatural",Movie,1,7.78
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Others,1,7.78
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78
2112,Over Drive,"Shounen, Sports",TV,26,7.78
208,R.O.D OVA,"Action, Adventure, Historical, Magic, Mystery, Sci-Fi",OVA,3,7.78
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78
1008,Ranma ½ Specials,"Comedy, Drama, Romance, Shounen",OVA,2,7.78
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.78
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78
540,Tenchi Muyou! Ryououki 2nd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.78
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78
1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,"Action, Comedy, Ecchi, Shounen, Sports",OVA,3,7.77
2214,Black Jack 21,"Action, Drama",TV,17,7.77
32108,Digimon Adventure tri. 2: Ketsui,"Action, Adventure, Comedy, Drama",Movie,1,7.77
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77
3603,JoJo no Kimyou na Bouken: Phantom Blood,"Action, Adventure, Horror, Shounen, Vampire",Movie,1,7.77
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",Others,12,7.77
7270,Mobile Suit Gundam 00 Special Edition,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,7.77
1376,Ojamajo Doremi Na-i-sho,"Comedy, Fantasy, Magic, Shoujo",OVA,13,7.77
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.77
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",Movie,1,7.77
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77
539,Tenchi Muyou! Ryououki,"Action, Comedy, Sci-Fi, Shounen, Space",OVA,6,7.77
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77
24151,Ao Haru Ride OVA,"Romance, School, Shoujo, Slice of Life",OVA,2,7.76
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,7.76
24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Others,1,7.76
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76
28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery, Police, Shounen",Movie,1,7.77
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76
1301,Ginga Tetsudou 999 (Movie),"Adventure, Drama, Fantasy, Sci-Fi, Space",Movie,1,7.76
18619,Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!,"Military, School",OVA,1,7.76
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,7.76
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",Others,52,7.76
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76
1483,Master Keaton,"Adventure, Mystery",TV,24,7.76
10161,No.6,"Action, Sci-Fi",TV,11,7.76
462,One Piece Movie 4: Dead End no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.76
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.76
10715,Towa no Quon 4: Guren no Shoushin,"Action, Super Power, Supernatural",Movie,1,7.76
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75
20031,D-Frag!,"Comedy, Game, School, Seinen",TV,12,7.75
7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Others,1,7.75
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Others,1,7.75
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74
2026,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance",TV,52,7.75
450,InuYasha: Kagami no Naka no Mugenjo,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.75
32491,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4,7.75
6624,Kara no Kyoukai Remix: Gate of Seventh Heaven,"Action, Mystery, Romance, Super Power, Thriller",Movie,1,7.75
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Others,1,7.75
19669,Kuroko no Basket: Baka ja Katenai no yo!,"Comedy, School, Shounen, Sports",OVA,1,7.75
25015,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen,"Action, Fantasy, Supernatural",Movie,1,7.75
331,Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,45,7.75
33338,One Piece: Heart of Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Others,1,7.75
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.75
10278,The iDOLM@STER,"Comedy, Drama, Music",TV,25,7.75
2557,Trapp Ikka Monogatari,"Drama, Historical, Music, Romance",TV,40,7.75
1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Others,6,7.75
24405,World Trigger,"Action, School, Sci-Fi, Shounen, Supernatural",TV,73,7.75
4416,Yuusha-Ou GaoGaiGar Final Grand Glorious Gathering,"Action, Mecha, Sci-Fi, Super Power",TV,12,7.75
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74
2213,Black Jack (TV),Drama,TV,61,7.74
371,Cardcaptor Sakura Movie 1,"Comedy, Drama, Fantasy, Magic, Shoujo",Movie,1,7.74
7303,Detective Conan: Black History,"Adventure, Comedy, Mystery, Police, Shounen",Others,1,7.74
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74
1813,Genshiken OVA,"Comedy, Parody, Slice of Life",OVA,3,7.74
16528,Hal,"Romance, Sci-Fi, Shoujo",Movie,1,7.74
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1,7.74
6372,Higashi no Eden Movie I: The King of Eden,"Comedy, Drama, Mystery, Romance, Slice of Life, Thriller",Movie,1,7.74
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",TV,52,7.74
3931,Initial D Battle Stage 2,"Action, Cars, Drama, Seinen, Sports",OVA,1,7.74
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.74
1915,Mahou Shoujo Lyrical Nanoha StrikerS,"Action, Comedy, Drama, Magic, Super Power",TV,26,7.74
323,Mousou Dairinin,"Drama, Mystery, Police, Psychological, Supernatural, Thriller",TV,13,7.74
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",TV,24,7.74
24543,Persona 3 the Movie 3: Falling Down,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.74
6634,Sengoku Basara Two,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12,7.74
355,Shakugan no Shana,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.74
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi",TV,13,7.74
1279,Taiyou no Ko Esteban,"Adventure, Historical, Sci-Fi",TV,39,7.74
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",TV,147,7.74
11531,UN-GO: Inga-ron,"Mystery, Supernatural",Movie,1,7.74
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,12,7.73
25341,Diamond no Ace OVA,"Comedy, School, Shounen, Sports",OVA,3,7.72
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.73
32979,Flip Flappers,"Comedy, Sci-Fi",TV,13,7.73
132,GetBackers,"Action, Comedy, Drama, Mystery, Shounen, Super Power, Supernatural",TV,49,7.73
14467,K,"Action, Super Power, Supernatural",TV,13,7.73
8532,Katekyo Hitman Reborn! Special,"Comedy, Shounen",Others,1,7.73
1606,Kekkaishi,"Adventure, Comedy, Fantasy, Shounen",TV,52,7.73
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Others,6,7.73
2227,Lady Lady!!,"Drama, Historical",TV,21,7.73
7627,Mitsudomoe,"Comedy, School, Slice of Life",TV,13,7.73
32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",OVA,1,7.73
6773,Shakugan no Shana III (Final),"Action, Drama, Fantasy, Romance, Supernatural",TV,24,7.73
1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26,7.73
2558,Wakakusa Monogatari: Nan to Jo-sensei,"Drama, Historical, School, Slice of Life",TV,40,7.73
1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.73
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,"Action, Comedy, School, Shounen",Movie,1,7.72
2724,Daicon Opening Animations,"Action, Adventure, Mecha, Music, Sci-Fi",Others,2,7.72
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.72
32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Others,1,7.72
1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72
10471,Ie Naki Ko Remi Specials,"Adventure, Drama",Others,3,7.72
5231,Inazuma Eleven,"Shounen, Sports, Super Power",TV,127,7.72
5204,Kara no Kyoukai 6: Boukyaku Rokuon,"Action, Magic, Mystery, Romance, Supernatural, Thriller",Movie,1,7.72
12487,Kyoukaisenjou no Horizon II,"Action, Fantasy, Sci-Fi",TV,13,7.72
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47,7.72
709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",TV,52,7.72
21755,New Prince of Tennis OVA vs. Genius10,"Action, Comedy, Shounen, Sports",OVA,10,7.72
32668,Noblesse: Awakening,"Action, School, Supernatural, Vampire",Others,1,7.72
1034,Ouritsu Uchuugun: Honneamise no Tsubasa,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.72
33157,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Others,12,7.72
23701,Toradora! OVA,"Comedy, Romance, School, Slice of Life",OVA,1,7.72
10716,Towa no Quon 5: Souzetsu no Raifuku,"Action, Super Power, Supernatural",Movie,1,7.72
1924,Urusei Yatsura Movie 5: Final,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.72
33350,Zhen Hun Jie,"Action, Supernatural",Others,24,7.72
3090,Aa! Megami-sama!: Tatakau Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",Others,2,7.71
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,7.71
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46,7.71
3785,Evangelion: 3.0 You Can (Not) Redo,"Action, Mecha, Sci-Fi",Movie,1,7.71
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Others,16,7.71
1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19,7.71
24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life",TV,12,7.71
129,Gensoumaden Saiyuuki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,50,7.71
7661,Giant Killing,"Drama, Seinen, Sports",TV,26,7.71
31997,Hetalia: The World Twinkle Extra Disc,"Comedy, Historical, Parody",OVA,1,7.71
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.71
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Shounen, Sports",Movie,1,7.71
6116,Mainichi Kaasan,"Comedy, Slice of Life",TV,142,7.71
16762,Mirai Nikki Redial,"Action, Psychological, Shounen, Supernatural",OVA,1,7.71
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",Others,1,7.71
10500,Ojiisan no Lamp,"Drama, Historical",Movie,1,7.71
14123,Pokemon Black and White 2: Introduction Movie,"Action, Fantasy, Kids",Others,1,7.71
10573,Prince of Tennis: Another Story II - Ano Toki no Bokura,"Shounen, Sports",OVA,4,7.71
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,7.71
1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,7.71
14289,Sukitte Ii na yo.,"Romance, School, Shoujo",TV,13,7.71
11743,Toaru Majutsu no Index: Endymion no Kiseki,"Action, Magic, Sci-Fi, Super Power",Movie,1,7.71
30458,Tokyo Ghoul: &quot;Jack&quot;,"Action, Drama, Horror, School, Seinen, Supernatural",OVA,1,7.71
29854,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26,7.71
11433,Ano Natsu de Matteru,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.7
31821,Arslan Senki (TV): Fuujin Ranbu,"Action, Adventure, Drama, Fantasy, Historical, Shounen, Supernatural",TV,8,7.7
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.7
12049,Fairy Tail Movie 1: Houou no Miko,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.7
6152,Final Fantasy VII: Advent Children - Venice Film Festival Footage,"Action, Drama, Fantasy, Sci-Fi",Movie,1,7.7
1393,Future GPX Cyber Formula Zero,"Drama, Sci-Fi, Shounen, Sports",OVA,8,7.7
19191,Ghost in the Shell: Arise - Border:2 Ghost Whispers,"Mecha, Police, Psychological, Sci-Fi",Movie,1,7.7
11617,High School DxD,"Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.7
10935,Hourou Musuko Specials,"Drama, School",Others,2,7.7
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26,7.7
24781,Imawa no Kuni no Alice (OVA),"Action, Psychological, Shounen, Supernatural, Thriller",OVA,3,7.7
21327,Isshuukan Friends.,"Comedy, School, Shounen, Slice of Life",TV,12,7.7
10568,Kamisama no Memochou,Mystery,TV,12,7.7
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48,7.7
33605,Ling Qi,"Action, Comedy, Magic, Supernatural",Others,20,7.69
15051,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,7.7
11933,Oda Nobuna no Yabou,"Comedy, Historical, Romance",TV,12,7.7
23301,Pokemon XY: Mega Evolution,"Action, Adventure, Comedy, Fantasy, Kids",Others,4,7.7
5493,Ranma ½: Akumu! Shunmin Kou,"Action, Comedy, Martial Arts, Shounen, Supernatural",OVA,1,7.7
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,"Action, Drama, Fantasy, Shounen, Super Power",Movie,1,7.7
9751,Strike Witches Movie,"Action, Ecchi, Magic, Military, Sci-Fi",Movie,1,7.7
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",TV,26,7.7
32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Space",TV,13,7.7
2202,Waga Seishun no Arcadia,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.7
7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural",OVA,4,7.7
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",TV,22,7.69
15061,Aikatsu!,"Music, School, Shoujo, Slice of Life",TV,178,7.69
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.69
110,Chuuka Ichiban!,"Action, Comedy, Drama, Shounen",TV,52,7.69
23251,Gugure! Kokkuri-san,"Comedy, Shounen, Supernatural",TV,12,7.69
587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",TV,6,7.69
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"Action, Cars, Drama, Seinen, Sports",Others,1,7.69
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12,7.69
452,InuYasha: Toki wo Koeru Omoi,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power",Movie,1,7.69
1579,Kiniro no Corda: Primo Passo,"Comedy, Drama, Harem, Magic, Music, Romance, School, Shoujo",TV,25,7.69
32869,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,"School, Shounen, Sports",Movie,1,7.69
6793,Kuroshitsuji Special,"Comedy, Demons, Parody",Others,1,7.69
6172,Layton Kyouju to Eien no Utahime,Mystery,Movie,1,7.69
194,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69
3001,Moyashimon,"Comedy, School, Supernatural",TV,11,7.69
8190,Nodame Cantabile OVA 2,"Comedy, Josei, Romance",OVA,1,7.69
23277,Saenai Heroine no Sodatekata,"Comedy, Ecchi, Harem, Romance, School",TV,12,7.69
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.69
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,"Comedy, Drama, Slice of Life",Movie,1,7.69
4654,Toaru Majutsu no Index,"Action, Magic, Sci-Fi, Super Power",TV,24,7.69
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21,7.69
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,"Shounen, Supernatural",TV,12,7.69
32015,Ajin OVA,"Action, Horror, Mystery, Seinen, Supernatural",OVA,3,7.68
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13,7.68
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50,7.68
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",TV,24,7.68
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,"Action, Comedy, Martial Arts, Shounen, Super Power",Others,1,7.68
14345,Btooom!,"Action, Psychological, Sci-Fi, Seinen",TV,12,7.68
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Others,1,7.68
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"Adventure, Comedy, Drama, Shoujo",OVA,1,7.68
4188,Mahou Sensei Negima! Shiroki Tsubasa Ala Alba,"Adventure, Comedy, Ecchi, Harem, Magic, Romance, Shounen, Supernatural, Vampire",OVA,3,7.68
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",TV,26,7.68
10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,25,7.68
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,13,7.68
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Comedy, Drama, Romance, School, Supernatural",Movie,1,7.67
1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Others,1,7.67
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,"Comedy, Mystery, Police, Shounen",OVA,1,7.67
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",TV,26,7.67
18507,Free!,"Comedy, School, Slice of Life, Sports",TV,12,7.67
27411,Ghost in the Shell (2015),"Action, Mecha, Police, Psychological, Sci-Fi",Movie,1,7.67
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13,7.67
26023,Haiyore! Nyaruko-san F,"Comedy, Parody, Romance, Sci-Fi",OVA,1,7.67
21075,Hetalia: The Beautiful World Extra Disc,"Comedy, Historical, Parody",OVA,1,7.67
8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",TV,52,7.67
617,Juubee Ninpuuchou,"Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural",Movie,1,7.67
31798,Kiznaiver,"Drama, Sci-Fi",TV,12,7.67
8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,12,7.67
9396,Mitsudomoe Special,"Comedy, School, Slice of Life",Others,1,7.67
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",TV,13,7.67
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12,7.67
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.67
2268,Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen",TV,98,7.67
177,Tsubasa Chronicle,"Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,7.67
22729,Aldnoah.Zero,"Action, Mecha, Sci-Fi",TV,12,7.66
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.66
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"Action, Mecha, Military, Sci-Fi",Movie,1,7.66
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.66
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.66
25687,Digimon Adventure tri. 1: Saikai,"Action, Adventure, Comedy, Drama",Movie,1,7.66
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Others,1,7.66
14131,Girls und Panzer,"Military, School",TV,12,7.66
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26,7.66
145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26,7.66
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,"Comedy, Sci-Fi, Shounen",Movie,1,7.66
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Magic, Shounen, Supernatural",TV,150,7.66
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Others,4,7.66
3626,Mobile Suit Gundam Wing: Operation Meteor,"Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4,7.66
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",Others,4,7.66
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66
528,Pokemon: Mewtwo no Gyakushuu,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.66
2562,Shion no Ou,"Drama, Game, Mystery, Thriller",TV,22,7.66
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.66
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,3,7.66
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1,7.66
32673,Udon no Kuni no Kiniro Kemari,"Fantasy, Seinen, Slice of Life",TV,12,7.66
